timestamp,heartrate
2020-10-31 21:12:41 -0400,89
2020-10-31 21:27:16 -0400,85
2020-10-31 21:29:16 -0400,87
2020-10-31 21:34:04 -0400,90
2020-10-31 21:40:17 -0400,89
2020-10-31 21:43:43 -0400,88
2020-10-31 21:50:08 -0400,92.5301
2020-10-31 21:52:11 -0400,88
2020-10-31 21:55:11 -0400,91
2020-10-31 22:00:06 -0400,89
2020-10-31 22:03:46 -0400,84
2020-10-31 22:08:10 -0400,87
2020-10-31 22:14:20 -0400,85
2020-10-31 22:21:46 -0400,87
2020-10-31 22:25:12 -0400,87
2020-10-31 22:28:11 -0400,86
2020-10-31 22:37:03 -0400,84
2020-10-31 22:46:56 -0400,76
2020-10-31 22:49:31 -0400,75
2020-10-31 22:57:16 -0400,71
2020-10-31 22:58:21 -0400,70
2020-10-31 23:06:25 -0400,69
2020-10-31 23:10:55 -0400,70
2020-10-31 23:15:48 -0400,69
2020-10-31 23:18:18 -0400,67
2020-10-31 23:23:37 -0400,67
2020-10-31 23:30:26 -0400,68
2020-10-31 23:33:18 -0400,67.0742
2020-10-31 23:32:53 -0400,67
2020-10-31 23:37:26 -0400,67
2020-10-31 23:43:11 -0400,70
2020-10-31 23:51:56 -0400,63
2020-10-31 23:53:16 -0400,63
2020-10-31 23:57:41 -0400,65
2020-11-01 00:03:41 -0400,67
2020-11-01 00:09:11 -0400,65
2020-11-01 00:14:11 -0400,66
2020-11-01 00:18:51 -0400,62
2020-11-01 00:22:51 -0400,62
2020-11-01 00:27:32 -0400,62
2020-11-01 00:32:37 -0400,62
2020-11-01 00:38:05 -0400,64
2020-11-01 00:42:27 -0400,61
2020-11-01 00:49:37 -0400,62
2020-11-01 00:52:32 -0400,66
2020-11-01 00:58:40 -0400,62
2020-11-01 01:04:12 -0400,61
2020-11-01 01:08:27 -0400,62
2020-11-01 01:17:07 -0400,62.9508
2020-11-01 01:13:07 -0400,63
2020-11-01 01:18:14 -0400,62
2020-11-01 01:24:34 -0400,61
2020-11-01 01:27:34 -0400,62
2020-11-01 01:36:10 -0400,64
2020-11-01 01:40:47 -0400,58
2020-11-01 01:46:39 -0400,59
2020-11-01 01:51:22 -0400,60
2020-11-01 01:53:20 -0400,60
2020-11-01 01:57:36 -0400,60
2020-11-01 02:03:15 -0400,61
2020-11-01 02:07:35 -0400,61
2020-11-01 02:12:30 -0400,61
2020-11-01 02:18:45 -0400,62
2020-11-01 02:24:21 -0400,60
2020-11-01 02:28:45 -0400,59
2020-11-01 02:33:35 -0400,59
2020-11-01 02:38:30 -0400,60
2020-11-01 02:43:10 -0400,61
2020-11-01 02:48:01 -0400,60
2020-11-01 02:52:40 -0400,61
2020-11-01 02:57:30 -0400,60
2020-11-01 03:05:55 -0400,59
2020-11-01 03:08:27 -0400,61
2020-11-01 03:17:10 -0400,57.9623
2020-11-01 03:12:35 -0400,59
2020-11-01 03:18:17 -0400,58
2020-11-01 03:22:27 -0400,60
2020-11-01 03:27:27 -0400,61
2020-11-01 03:32:27 -0400,56
2020-11-01 03:37:47 -0400,57
2020-11-01 03:43:12 -0400,57
2020-11-01 03:48:42 -0400,58
2020-11-01 03:52:47 -0400,57
2020-11-01 03:57:27 -0400,57
2020-11-01 04:03:52 -0400,55
2020-11-01 04:07:27 -0400,53
2020-11-01 04:13:02 -0400,55
2020-11-01 04:17:27 -0400,56
2020-11-01 04:22:42 -0400,56
2020-11-01 04:27:52 -0400,55
2020-11-01 04:32:37 -0400,56
2020-11-01 04:37:27 -0400,56
2020-11-01 04:45:57 -0400,54
2020-11-01 04:47:52 -0400,53
2020-11-01 04:52:34 -0400,53
2020-11-01 04:57:47 -0400,53
2020-11-01 05:02:35 -0400,53
2020-11-01 05:07:37 -0400,52
2020-11-01 05:17:07 -0400,60.4734
2020-11-01 05:13:37 -0400,52
2020-11-01 05:18:59 -0400,53
2020-11-01 05:22:29 -0400,53
2020-11-01 05:27:39 -0400,52
2020-11-01 05:32:49 -0400,53
2020-11-01 05:40:10 -0400,62
2020-11-01 05:43:00 -0400,65
2020-11-01 05:49:36 -0400,63
2020-11-01 05:54:24 -0400,61
2020-11-01 05:59:11 -0400,62
2020-11-01 06:03:22 -0400,62
2020-11-01 06:10:36 -0400,59
2020-11-01 06:13:26 -0400,60
2020-11-01 06:21:40 -0400,60
2020-11-01 06:26:28 -0400,56
2020-11-01 06:31:03 -0400,56
2020-11-01 06:35:48 -0400,57
2020-11-01 06:41:41 -0400,69
2020-11-01 06:46:53 -0400,51
2020-11-01 06:48:26 -0400,59
2020-11-01 06:55:40 -0400,57
2020-11-01 06:59:06 -0400,57
2020-11-01 07:07:08 -0400,58
2020-11-01 07:08:42 -0400,60
2020-11-01 07:14:51 -0400,60
2020-11-01 07:18:31 -0400,60
2020-11-01 07:27:06 -0400,59
2020-11-01 07:30:39 -0400,60
2020-11-01 07:32:53 -0400,59
2020-11-01 07:38:25 -0400,64
2020-11-01 07:46:32 -0400,62
2020-11-01 07:50:30 -0400,62
2020-11-01 07:52:38 -0400,63
2020-11-01 08:00:07 -0400,58
2020-11-01 08:07:10 -0400,60
2020-11-01 08:08:40 -0400,61
2020-11-01 08:14:47 -0400,59
2020-11-01 08:18:19 -0400,60
2020-11-01 08:27:06 -0400,61
2020-11-01 08:29:44 -0400,63
2020-11-01 08:32:56 -0400,58
2020-11-01 08:41:46 -0400,57
2020-11-01 08:44:08 -0400,62
2020-11-01 08:51:59 -0400,61
2020-11-01 08:54:08 -0400,61
2020-11-01 08:59:06 -0400,58
2020-11-01 09:03:37 -0400,63
2020-11-01 09:07:55 -0400,59
2020-11-01 09:15:17 -0400,61
2020-11-01 09:21:51 -0400,60.4724
2020-11-01 09:19:39 -0400,59
2020-11-01 09:23:35 -0400,61
2020-11-01 09:32:18 -0400,57
2020-11-01 09:34:16 -0400,63
2020-11-01 09:39:12 -0400,61
2020-11-01 09:42:37 -0400,72
2020-11-01 09:47:32 -0400,62
2020-11-01 09:55:18 -0400,58
2020-11-01 09:57:40 -0400,61
2020-11-01 10:05:00 -0400,50
2020-11-01 10:07:53 -0400,54
2020-11-01 10:15:57 -0400,51
2020-11-01 10:21:50 -0400,52
2020-11-01 10:22:59 -0400,52
2020-11-01 10:28:14 -0400,53
2020-11-01 10:32:34 -0400,53
2020-11-01 10:39:58 -0400,52
2020-11-01 10:42:44 -0400,52
2020-11-01 10:48:25 -0400,51
2020-11-01 10:53:57 -0400,51
2020-11-01 10:59:44 -0400,53
2020-11-01 11:04:59 -0400,53
2020-11-01 11:08:49 -0400,57
2020-11-01 11:14:49 -0400,53
2020-11-01 11:20:41 -0400,51
2020-11-01 11:24:21 -0400,51
2020-11-01 11:29:11 -0400,51
2020-11-01 11:36:17 -0400,52
2020-11-01 11:37:49 -0400,51
2020-11-01 11:43:41 -0400,52
2020-11-01 11:50:08 -0400,52
2020-11-01 11:52:41 -0400,53
2020-11-01 11:57:33 -0400,51
2020-11-01 12:02:53 -0400,51
2020-11-01 12:07:33 -0400,50
2020-11-01 12:12:33 -0400,54
2020-11-01 12:21:03 -0400,56
2020-11-01 12:24:45 -0400,72
2020-11-01 12:31:17 -0400,56
2020-11-01 12:33:08 -0400,51
2020-11-01 12:38:53 -0400,53
2020-11-01 12:45:13 -0400,53
2020-11-01 12:49:11 -0400,55
2020-11-01 12:52:38 -0400,56
2020-11-01 12:58:43 -0400,56
2020-11-01 13:03:59 -0400,55
2020-11-01 13:07:38 -0400,57
2020-11-01 13:17:11 -0400,59.7665
2020-11-01 13:13:00 -0400,59
2020-11-01 13:18:34 -0400,58
2020-11-01 13:22:52 -0400,57
2020-11-01 13:30:30 -0400,59
2020-11-01 13:33:35 -0400,53
2020-11-01 13:38:41 -0400,55
2020-11-01 13:42:45 -0400,58
2020-11-01 13:48:32 -0400,58
2020-11-01 13:54:20 -0400,58
2020-11-01 13:57:34 -0400,60
2020-11-01 14:02:35 -0400,60
2020-11-01 14:09:15 -0400,64
2020-11-01 14:13:05 -0400,59
2020-11-01 14:20:39 -0400,70
2020-11-01 14:24:03 -0400,78
2020-11-01 14:28:58 -0400,66
2020-11-01 14:34:41 -0400,69
2020-11-01 14:39:00 -0400,71
2020-11-01 14:46:39 -0400,72
2020-11-01 14:51:00 -0400,70
2020-11-01 14:55:45 -0400,73
2020-11-01 14:58:32 -0400,74
2020-11-01 15:02:30 -0400,67
2020-11-01 15:08:02 -0400,71
2020-11-01 15:16:43 -0400,72
2020-11-01 15:17:45 -0400,65
2020-11-01 15:26:06 -0400,64
2020-11-01 15:31:54 -0400,69
2020-11-01 15:35:41 -0400,64.2678
2020-11-01 15:35:20 -0400,73
2020-11-01 15:37:53 -0400,68
2020-11-01 15:43:16 -0400,71
2020-11-01 15:49:25 -0400,66
2020-11-01 15:53:44 -0400,65
2020-11-01 15:58:40 -0400,68
2020-11-01 16:03:04 -0400,69
2020-11-01 16:08:59 -0400,71
2020-11-01 16:13:01 -0400,68
2020-11-01 16:21:05 -0400,74
2020-11-01 16:24:21 -0400,70
2020-11-01 16:28:04 -0400,69
2020-11-01 16:32:59 -0400,69
2020-11-01 16:38:07 -0400,70
2020-11-01 16:46:42 -0400,67
2020-11-01 16:48:42 -0400,71
2020-11-01 16:55:24 -0400,79
2020-11-01 17:01:55 -0400,73
2020-11-01 17:06:16 -0400,74
2020-11-01 17:09:43 -0400,71
2020-11-01 17:13:25 -0400,73
2020-11-01 17:21:19 -0400,66
2020-11-01 17:26:12 -0400,74
2020-11-01 17:31:40 -0400,66
2020-11-01 17:34:31 -0400,66
2020-11-01 17:40:07 -0400,70
2020-11-01 17:45:39 -0400,72
2020-11-01 18:18:56 -0400,142
2020-11-01 18:19:34 -0400,136
2020-11-01 18:20:08 -0400,118
2020-11-01 18:20:13 -0400,118
2020-11-01 18:20:19 -0400,113
2020-11-01 18:20:24 -0400,113
2020-11-01 18:20:28 -0400,113
2020-11-01 18:20:30 -0400,112
2020-11-01 18:20:35 -0400,109
2020-11-01 18:20:40 -0400,110
2020-11-01 18:20:45 -0400,108
2020-11-01 18:20:51 -0400,105
2020-11-01 18:20:55 -0400,106
2020-11-01 18:21:00 -0400,107
2020-11-01 18:21:11 -0400,102
2020-11-01 18:21:19 -0400,99
2020-11-01 18:21:20 -0400,99
2020-11-01 18:21:27 -0400,98
2020-11-01 18:21:31 -0400,96
2020-11-01 18:22:19 -0400,104
2020-11-01 18:22:20 -0400,104
2020-11-01 18:22:25 -0400,101
2020-11-01 18:22:34 -0400,99
2020-11-01 18:22:49 -0400,101
2020-11-01 18:22:52 -0400,101
2020-11-01 18:22:58 -0400,96
2020-11-01 18:23:04 -0400,97
2020-11-01 18:23:08 -0400,97
2020-11-01 18:23:12 -0400,98
2020-11-01 18:23:27 -0400,101
2020-11-01 18:23:33 -0400,104
2020-11-01 18:23:36 -0400,103
2020-11-01 18:23:44 -0400,98
2020-11-01 18:23:49 -0400,98
2020-11-01 18:23:50 -0400,98
2020-11-01 18:23:57 -0400,100
2020-11-01 18:24:03 -0400,101
2020-11-01 18:24:06 -0400,100
2020-11-01 18:25:35 -0400,97
2020-11-01 18:32:04 -0400,97
2020-11-01 18:34:15 -0400,94
2020-11-01 18:41:19 -0400,104
2020-11-01 18:42:30 -0400,104
2020-11-01 19:09:20 -0400,84
2020-11-01 19:13:57 -0400,87
2020-11-01 19:17:28 -0400,96
2020-11-01 19:26:36 -0400,92
2020-11-01 19:33:23 -0400,94
2020-11-01 19:39:25 -0400,89
2020-11-01 19:43:31 -0400,94
2020-11-01 19:51:22 -0400,88
2020-11-01 19:52:42 -0400,89
2020-11-01 19:58:58 -0400,95
2020-11-01 20:07:10 -0400,82
2020-11-01 20:11:06 -0400,71
2020-11-01 20:13:39 -0400,74
2020-11-01 20:21:28 -0400,75
2020-11-01 20:24:12 -0400,77
2020-11-01 20:28:59 -0400,75
2020-11-01 20:35:16 -0400,72
2020-11-01 20:38:50 -0400,75
2020-11-01 20:44:28 -0400,69
2020-11-01 20:47:38 -0400,77
2020-11-01 20:54:30 -0400,79
2020-11-01 21:00:30 -0400,79
2020-11-01 21:03:35 -0400,79
2020-11-01 21:11:04 -0400,78
2020-11-01 21:15:12 -0400,82
2020-11-01 21:19:31 -0400,78.3673
2020-11-01 21:21:43 -0400,86
2020-11-01 21:27:48 -0400,79
2020-11-01 21:35:08 -0400,96
2020-11-01 21:42:01 -0400,81
2020-11-01 21:46:28 -0400,86
2020-11-01 21:49:28 -0400,73
2020-11-01 21:54:53 -0400,89
2020-11-01 21:57:31 -0400,90
2020-11-01 22:03:17 -0400,91
2020-11-01 22:09:51 -0400,97
2020-11-01 22:12:57 -0400,93
2020-11-01 22:20:59 -0400,86
2020-11-01 22:24:13 -0400,83
2020-11-01 22:31:23 -0400,91
2020-11-01 22:33:08 -0400,92
2020-11-01 22:41:20 -0400,92
2020-11-01 22:44:23 -0400,84
2020-11-01 22:47:53 -0400,83
2020-11-01 22:54:23 -0400,87
2020-11-01 22:57:32 -0400,86
2020-11-01 23:07:20 -0400,79
2020-11-01 23:11:33 -0400,89
2020-11-01 23:15:33 -0400,89
2020-11-01 23:17:43 -0400,91.4286
2020-11-01 23:17:36 -0400,92
2020-11-01 23:25:16 -0400,95
2020-11-01 23:32:00 -0400,93
2020-11-01 23:33:45 -0400,91
2020-11-01 23:39:55 -0400,91
2020-11-01 23:43:10 -0400,83
2020-11-01 23:50:49 -0400,80
2020-11-01 23:55:51 -0400,74
2020-11-01 23:57:35 -0400,72
2020-11-02 00:03:05 -0400,71
2020-11-02 00:07:30 -0400,73
2020-11-02 00:14:45 -0400,71
2020-11-02 00:17:40 -0400,69
2020-11-02 00:23:56 -0400,66
2020-11-02 00:28:03 -0400,67
2020-11-02 00:33:55 -0400,67
2020-11-02 00:37:55 -0400,69
2020-11-02 00:42:40 -0400,70
2020-11-02 00:47:30 -0400,70
2020-11-02 00:52:36 -0400,71
2020-11-02 00:57:26 -0400,72
2020-11-02 01:02:26 -0400,71
2020-11-02 01:07:26 -0400,67
2020-11-02 01:17:11 -0400,71.1111
2020-11-02 01:12:26 -0400,70
2020-11-02 01:19:28 -0400,69
2020-11-02 01:22:58 -0400,71
2020-11-02 01:28:34 -0400,70
2020-11-02 01:33:13 -0400,70
2020-11-02 01:38:38 -0400,70
2020-11-02 01:42:58 -0400,68
2020-11-02 01:47:38 -0400,69
2020-11-02 01:52:27 -0400,70
2020-11-02 01:57:32 -0400,70
2020-11-02 02:02:33 -0400,69
2020-11-02 02:07:28 -0400,70
2020-11-02 02:12:28 -0400,69
2020-11-02 02:20:13 -0400,66
2020-11-02 02:23:58 -0400,65
2020-11-02 02:30:05 -0400,65
2020-11-02 02:32:33 -0400,67
2020-11-02 02:37:28 -0400,68
2020-11-02 02:42:28 -0400,69
2020-11-02 02:48:08 -0400,67
2020-11-02 02:53:28 -0400,68
2020-11-02 02:58:42 -0400,64
2020-11-02 03:02:56 -0400,63
2020-11-02 03:09:08 -0400,65
2020-11-02 03:17:08 -0400,66.7826
2020-11-02 03:12:33 -0400,66
2020-11-02 03:19:14 -0400,67
2020-11-02 03:22:34 -0400,67
2020-11-02 03:27:39 -0400,68
2020-11-02 03:34:29 -0400,64
2020-11-02 03:37:39 -0400,65
2020-11-02 03:42:29 -0400,65
2020-11-02 03:47:29 -0400,65
2020-11-02 03:52:34 -0400,64
2020-11-02 03:57:29 -0400,65
2020-11-02 04:03:09 -0400,64
2020-11-02 04:07:49 -0400,65
2020-11-02 04:14:29 -0400,65
2020-11-02 04:21:47 -0400,62
2020-11-02 04:24:08 -0400,62
2020-11-02 04:27:49 -0400,63
2020-11-02 04:35:49 -0400,69
2020-11-02 04:40:32 -0400,69
2020-11-02 04:46:14 -0400,67
2020-11-02 04:48:24 -0400,74
2020-11-02 04:55:09 -0400,66
2020-11-02 04:58:09 -0400,65
2020-11-02 05:04:13 -0400,66
2020-11-02 05:12:20 -0400,63
2020-11-02 05:13:44 -0400,61
2020-11-02 05:18:58 -0400,61.9355
2020-11-02 05:20:46 -0400,62
2020-11-02 05:22:46 -0400,61
2020-11-02 05:30:18 -0400,65
2020-11-02 05:33:30 -0400,62
2020-11-02 05:37:26 -0400,63
2020-11-02 05:42:36 -0400,63
2020-11-02 05:47:41 -0400,64
2020-11-02 05:53:31 -0400,63
2020-11-02 06:02:06 -0400,68
2020-11-02 06:04:24 -0400,65
2020-11-02 06:10:11 -0400,68
2020-11-02 06:14:11 -0400,68
2020-11-02 06:20:26 -0400,70
2020-11-02 06:27:07 -0400,70
2020-11-02 06:29:28 -0400,71
2020-11-02 06:32:27 -0400,70
2020-11-02 06:42:12 -0400,72
2020-11-02 06:45:10 -0400,71
2020-11-02 06:47:37 -0400,73
2020-11-02 06:52:34 -0400,74
2020-11-02 06:59:08 -0400,75
2020-11-02 07:05:13 -0400,82
2020-11-02 07:10:21 -0400,74
2020-11-02 07:12:37 -0400,76
2020-11-02 07:20:00 -0400,73
2020-11-02 07:27:14 -0400,75
2020-11-02 07:31:48 -0400,79
2020-11-02 07:35:36 -0400,74
2020-11-02 07:40:41 -0400,76
2020-11-02 07:45:04 -0400,77
2020-11-02 07:48:50 -0400,76
2020-11-02 07:57:14 -0400,77
2020-11-02 07:59:03 -0400,78
2020-11-02 08:03:05 -0400,78
2020-11-02 08:08:43 -0400,78
2020-11-02 08:12:40 -0400,74
2020-11-02 08:19:09 -0400,80
2020-11-02 08:24:10 -0400,65
2020-11-02 08:27:57 -0400,63
2020-11-02 08:34:50 -0400,65
2020-11-02 08:38:45 -0400,82
2020-11-02 08:42:30 -0400,60
2020-11-02 08:47:40 -0400,60
2020-11-02 08:52:45 -0400,61
2020-11-02 08:57:55 -0400,61
2020-11-02 09:03:00 -0400,60
2020-11-02 09:10:00 -0400,59
2020-11-02 09:12:31 -0400,60
2020-11-02 09:17:55 -0400,58.403
2020-11-02 09:21:35 -0400,59
2020-11-02 09:23:13 -0400,57
2020-11-02 09:27:28 -0400,57
2020-11-02 09:32:28 -0400,58
2020-11-02 09:37:48 -0400,58
2020-11-02 09:42:58 -0400,58
2020-11-02 09:48:18 -0400,62
2020-11-02 09:52:53 -0400,63
2020-11-02 09:57:48 -0400,61
2020-11-02 10:02:33 -0400,63
2020-11-02 10:07:53 -0400,61
2020-11-02 10:12:43 -0400,61
2020-11-02 10:18:18 -0400,60
2020-11-02 10:24:03 -0400,59
2020-11-02 10:27:28 -0400,57
2020-11-02 10:32:43 -0400,61
2020-11-02 10:42:12 -0400,67
2020-11-02 10:46:22 -0400,69
2020-11-02 10:50:48 -0400,70
2020-11-02 10:56:10 -0400,70
2020-11-02 11:00:11 -0400,74
2020-11-02 11:07:25 -0400,74
2020-11-02 11:11:07 -0400,70
2020-11-02 11:14:56 -0400,73
2020-11-02 11:18:04 -0400,75
2020-11-02 11:23:45 -0400,74
2020-11-02 11:28:12 -0400,73
2020-11-02 11:36:50 -0400,74
2020-11-02 11:42:10 -0400,75
2020-11-02 11:44:09 -0400,81
2020-11-02 11:51:26 -0400,78
2020-11-02 11:53:50 -0400,79.1753
2020-11-02 11:54:57 -0400,79
2020-11-02 12:00:07 -0400,78
2020-11-11 11:00:40 -0400,62
2020-11-11 11:03:06 -0400,73
2020-11-11 11:03:31 -0400,70
2020-11-11 11:12:59 -0400,86
2020-11-11 11:19:06 -0400,83
2020-11-11 11:07:26 -0400,69
2020-11-11 11:23:05 -0400,88
2020-11-11 11:19:39 -0400,80
2020-11-11 11:25:32 -0400,70
2020-11-11 11:28:08 -0400,68
2020-11-11 11:34:18 -0400,69
2020-11-11 11:35:57 -0400,71
2020-11-11 11:41:56 -0400,73
2020-11-11 11:45:56 -0400,77
2020-11-11 11:57:06 -0400,95
2020-11-11 11:59:41 -0400,95
2020-11-11 11:51:33 -0400,77
2020-11-11 12:02:29 -0400,96
2020-11-11 12:00:00 -0400,97
2020-11-11 12:04:46 -0400,92
2020-11-11 12:08:44 -0400,86
2020-11-11 12:12:46 -0400,80
2020-11-11 12:16:46 -0400,79
2020-11-11 12:20:44 -0400,77
2020-11-11 12:27:58 -0400,77
2020-11-11 12:31:52 -0400,78
2020-11-11 12:36:59 -0400,78
2020-11-11 12:42:23 -0400,73
2020-11-11 12:47:54 -0400,75
2020-11-11 12:51:20 -0400,72
2020-11-11 12:59:01 -0400,75
2020-11-11 13:04:49 -0400,74
2020-11-11 13:09:30 -0400,74
2020-11-11 13:15:25 -0400,72.7962
2020-11-11 13:14:25 -0400,72
2020-11-11 13:19:16 -0400,73
2020-11-11 13:22:47 -0400,69
2020-11-11 13:27:36 -0400,73
2020-11-11 13:32:19 -0400,68
2020-11-11 13:39:38 -0400,72
2020-11-11 13:44:28 -0400,67
2020-11-11 13:45:54 -0400,69
2020-11-11 13:51:02 -0400,63
2020-11-11 13:59:10 -0400,71
2020-11-11 14:02:04 -0400,74
2020-11-11 14:09:07 -0400,60
2020-11-11 14:12:09 -0400,62
2020-11-11 14:15:53 -0400,64
2020-11-11 14:23:12 -0400,63
2020-11-11 14:30:16 -0400,67
2020-11-11 14:35:33 -0400,75
2020-11-11 14:36:40 -0400,61
2020-11-11 14:46:01 -0400,76
2020-11-11 14:42:21 -0400,63
2020-11-11 14:49:39 -0400,77
2020-11-11 14:47:19 -0400,70
2020-11-11 15:03:50 -0400,73
2020-11-11 14:53:27 -0400,57
2020-11-11 15:09:42 -0400,79
2020-11-11 15:04:54 -0400,67
2020-11-11 15:16:53 -0400,84
2020-11-11 15:10:15 -0400,77
2020-11-11 15:19:22 -0400,87
2020-11-11 15:25:15 -0400,80
2020-11-11 15:21:13 -0400,83
2020-11-11 15:25:41 -0400,65
2020-11-11 15:34:18 -0400,69
2020-11-11 15:37:23 -0400,72
2020-11-11 15:41:04 -0400,73
2020-11-11 15:49:39 -0400,67
2020-11-11 15:54:07 -0400,73
2020-11-11 15:56:49 -0400,75
2020-11-11 16:01:05 -0400,70
2020-11-11 16:06:21 -0400,74
2020-11-11 16:13:25 -0400,75
2020-11-11 16:17:49 -0400,75
2020-11-11 16:21:14 -0400,75
2020-11-11 16:27:29 -0400,74
2020-11-11 16:34:42 -0400,74
2020-11-11 16:39:37 -0400,77
2020-11-11 16:44:38 -0400,78
2020-11-11 16:47:42 -0400,75.2941
2020-11-11 16:50:27 -0400,74
2020-11-11 16:51:49 -0400,78
2020-11-11 16:56:14 -0400,77
2020-11-11 17:00:39 -0400,76
2020-11-11 17:06:44 -0400,74
2020-11-11 17:11:18 -0400,73
2020-11-11 17:15:59 -0400,78
2020-11-11 17:22:36 -0400,79
2020-11-11 17:25:38 -0400,72
2020-11-11 17:35:32 -0400,74
2020-11-11 17:37:12 -0400,77
2020-11-11 17:43:14 -0400,67
2020-11-11 17:46:13 -0400,74
2020-11-11 17:51:25 -0400,74
2020-11-11 17:59:28 -0400,72
2020-11-11 18:01:19 -0400,73
2020-11-11 18:08:26 -0400,60
2020-11-11 18:10:59 -0400,61
2020-11-11 18:15:39 -0400,61
2020-11-11 18:22:26 -0400,64
2020-11-11 18:26:21 -0400,62.5665
2020-11-11 18:28:20 -0400,62
2020-11-11 18:30:40 -0400,64
2020-11-11 18:35:53 -0400,69
2020-11-11 18:40:44 -0400,72
2020-11-11 18:49:48 -0400,57
2020-11-11 18:52:58 -0400,69
2020-11-11 18:55:52 -0400,73
2020-11-11 19:04:54 -0400,73
2020-11-11 19:05:57 -0400,67
2020-11-11 19:13:05 -0400,65
2020-11-11 19:18:57 -0400,70
2020-11-11 19:22:48 -0400,69
2020-11-11 19:27:43 -0400,72
2020-11-11 19:30:55 -0400,70
2020-11-11 19:37:46 -0400,70
2020-11-11 19:44:38 -0400,60
2020-11-11 19:47:32 -0400,62
2020-11-11 19:53:00 -0400,60
2020-11-11 19:56:41 -0400,63
2020-11-11 20:02:29 -0400,61
2020-11-11 20:06:46 -0400,67
2020-11-11 20:13:29 -0400,67
2020-11-11 20:17:02 -0400,65
2020-11-11 20:23:20 -0400,66
2020-11-11 20:25:46 -0400,73
2020-11-11 20:33:37 -0400,73
2020-11-11 20:40:01 -0400,66
2020-11-11 20:44:50 -0400,68
2020-11-11 20:47:35 -0400,71
2020-11-11 20:54:25 -0400,69
2020-11-11 20:58:04 -0400,69
2020-11-11 21:03:25 -0400,70
2020-11-11 21:09:19 -0400,72
2020-11-11 21:13:03 -0400,71
2020-11-11 21:16:20 -0400,70
2020-11-11 21:23:57 -0400,70
2020-11-11 21:25:40 -0400,68
2020-11-11 21:31:44 -0400,68
2020-11-11 21:36:41 -0400,66
2020-11-11 21:43:24 -0400,69
2020-11-11 21:46:29 -0400,75
2020-11-11 21:51:22 -0400,72
2020-11-11 21:56:02 -0400,68
2020-11-11 22:02:49 -0400,69
2020-11-11 22:06:51 -0400,70
2020-11-11 22:14:28 -0400,67
2020-11-11 22:19:59 -0400,66
2020-11-11 22:24:49 -0400,68
2020-11-11 22:30:31 -0400,66
2020-11-11 22:31:46 -0400,64
2020-11-11 22:38:08 -0400,68
2020-11-11 22:41:55 -0400,73
2020-11-11 22:46:21 -0400,69
2020-11-11 22:55:15 -0400,68
2020-11-11 23:00:18 -0400,67
2020-11-11 23:01:23 -0400,67
2020-11-11 23:08:58 -0400,68
2020-11-11 23:12:48 -0400,67
2020-11-11 23:16:08 -0400,67
2020-11-11 23:24:48 -0400,67
2020-11-11 23:28:16 -0400,66
2020-11-11 23:35:06 -0400,70
2020-11-11 23:37:59 -0400,67
2020-11-11 23:40:44 -0400,68
2020-11-11 23:46:29 -0400,64
2020-11-11 23:52:20 -0400,66
2020-11-11 23:57:43 -0400,66
2020-11-12 00:01:17 -0400,66
2020-11-12 00:06:08 -0400,64
2020-11-12 00:14:13 -0400,63
2020-11-12 00:18:08 -0400,68
2020-11-12 00:23:52 -0400,67
2020-11-12 00:25:54 -0400,65
2020-11-12 00:34:21 -0400,66
2020-11-12 00:40:04 -0400,57
2020-11-12 00:42:45 -0400,56
2020-11-12 00:47:45 -0400,59
2020-11-12 00:54:10 -0400,57.6362
2020-11-12 00:51:35 -0400,57
2020-11-12 00:58:42 -0400,58
2020-11-12 01:01:23 -0400,57
2020-11-12 01:06:37 -0400,56
2020-11-12 01:10:52 -0400,55
2020-11-12 01:15:37 -0400,56
2020-11-12 01:22:42 -0400,56
2020-11-12 01:25:37 -0400,57
2020-11-12 01:30:37 -0400,57
2020-11-12 01:36:02 -0400,57
2020-11-12 01:41:22 -0400,57
2020-11-12 01:47:17 -0400,58
2020-11-12 01:51:07 -0400,58
2020-11-12 01:55:37 -0400,60
2020-11-12 02:00:43 -0400,59
2020-11-12 02:05:57 -0400,59
2020-11-12 02:11:12 -0400,60
2020-11-12 02:17:07 -0400,59
2020-11-12 02:22:52 -0400,60
2020-11-12 02:26:07 -0400,57.1004
2020-11-12 02:25:52 -0400,61
2020-11-12 02:30:53 -0400,59
2020-11-12 02:35:43 -0400,61
2020-11-12 02:41:48 -0400,59
2020-11-12 02:46:33 -0400,59
2020-11-12 02:50:38 -0400,59
2020-11-12 02:56:30 -0400,61
2020-11-12 03:04:38 -0400,58
2020-11-12 03:05:43 -0400,57
2020-11-12 03:10:38 -0400,57
2020-11-12 03:17:30 -0400,57
2020-11-12 03:20:48 -0400,56
2020-11-12 03:25:43 -0400,56
2020-11-12 03:31:23 -0400,60
2020-11-12 03:36:55 -0400,55
2020-11-12 03:41:54 -0400,56
2020-11-12 03:46:58 -0400,59
2020-11-12 03:52:18 -0400,57
2020-11-12 03:55:58 -0400,55
2020-11-12 04:01:13 -0400,55
2020-11-12 04:07:33 -0400,57
2020-11-12 04:11:18 -0400,57
2020-11-12 04:15:38 -0400,58
2020-11-12 04:25:18 -0400,54.7595
2020-11-12 04:20:38 -0400,56
2020-11-12 04:26:53 -0400,53
2020-11-12 04:33:05 -0400,55
2020-11-12 04:35:50 -0400,56
